REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd04349[e0]	Lactulose_e0	0.44032	0.32985	5	1.5667	0.86345
cpd24416[c0]	methyl alpha-D-galactoside_c0	0.44032	0.32985	5	1.5667	0.86345
cpd24416[e0]	methyl alpha-D-galactoside_e0	0.44032	0.32985	5	1.5667	0.86345
cpd24453[c0]	3-O-b-D-galactopyranosyl-D-arabinose_c0	0.44032	0.32985	5	1.5667	0.86345
cpd24453[e0]	3-O-b-D-galactopyranosyl-D-arabinose_e0	0.44032	0.32985	5	1.5667	0.86345
cpd00832[e0]	N-Acetyl-D-chondrosamine_e0	0.43416	0.33209	6	1.5382	0.74463
cpd01524[e0]	D-Chondrosamine_e0	0.43416	0.33209	6	1.5382	0.74463
cpdNFIM10[c0]	Oxo_acyl_NodF_14_1_reduced_c0	0.43408	0.33211	1	1.8858	0
cpdNFIM13[c0]	Oxo_acyl_NodF_16_2_reduced_c0	0.43408	0.33211	1	1.8858	0
cpdNFIM16[c0]	Oxo_acyl_NodF_18_3_reduced_c0	0.43408	0.33211	1	1.8858	0
cpd03494[c0]	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine_c0	0.43184	0.33293	1	1.8828	0
cpd00099[c0]	Chloride_c0	0.42808	0.3343	1	1.8778	0
cpd00099[e0]	Chloride_e0	0.42808	0.3343	1	1.8778	0
cpd08287[c0]	4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	0.42247	0.33634	1	1.8703	0
cpd08288[c0]	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	0.42247	0.33634	1	1.8703	0
cpd00138[e0]	D-Mannose_e0	0.41797	0.33798	4	1.5834	1.2291
cpd00041[c0]	L-Aspartate_c0	0.41779	0.33805	5	1.5533	0.88607
cpd11574[c0]	Molybdate_c0	0.41658	0.33849	4	1.5824	1.3886
cpd11574[e0]	Molybdate_e0	0.41658	0.33849	4	1.5824	1.3886
cpdNFIM8[c0]	Malonyl-NodF_c0	0.40735	0.34188	2	1.6935	0.39914
cpd00034[c0]	Zn2+_c0	0.40539	0.3426	3	1.6187	1.8912
cpd00034[e0]	Zn2+_e0	0.40539	0.3426	3	1.6187	1.8912
cpd00763[c0]	4-Maleylacetoacetate_c0	0.40202	0.34383	2	1.6884	0.051791
cpdPG20[c0]	CDP-1-cis-vaccenoyl-2-palmitic-sn-glycerol-3-phosphate_c0	0.38871	0.34875	1	1.8253	0
cpdPG21[c0]	Phosphatidylglycerophosphate-1-cis-vaccenoyl-2-palmitic_c0	0.38871	0.34875	1	1.8253	0
cpd00129[c0]	L_Proline_c0	0.37796	0.35273	5	1.5295	1.1016
cpd23005[c0]	N(5)-hydroxy-L-ornithine_c0	0.37688	0.35313	1	1.8096	0
cpdVICB1[c0]	L-N5 -hydroxy-N5 -(D-3-hydroxybutyryl)-ornithine_c0	0.37688	0.35313	1	1.8096	0
cpd00235[c0]	D-mannose-6-phosphate_c0	0.37329	0.35447	1	1.8048	0
cpd00094[c0]	2_Oxobutyrate_c0	0.37309	0.35454	2	1.6612	3.3595
cpd03443[c0]	3-Octaprenyl-4-hydroxybenzoate_c0	0.36435	0.3578	2	1.653	0.24679
cpd03444[c0]	2-Octaprenylphenol_c0	0.36435	0.3578	2	1.653	0.24679
cpd00067[c0]	H_c0	0.36005	0.3594	328	1.3309	1.3336
cpdNFIM12[c0]	Oxo_acyl_NodF_16_2_c0	0.35956	0.35959	2	1.6485	0.33557
cpdNFIM15[c0]	Oxo_acyl_NodF_18_3_c0	0.35956	0.35959	2	1.6485	0.33557
cpdNFIM9[c0]	Oxo_acyl_NodF_14_1_c0	0.35956	0.35959	2	1.6485	0.33557
cpd00162[e0]	Ethanolamine_e0	0.3573	0.36043	1	1.7835	0
cpd00894[c0]	2-Dehydro-3-deoxy-D-galactonate_c0	0.34972	0.36327	1	1.7734	0
cpd00122[c0]	N-Acetyl-D-glucosamine_c0	0.33485	0.36887	5	1.5038	0.82717
cpd00122[e0]	N-Acetyl-D-glucosamine_e0	0.33485	0.36887	5	1.5038	0.82717
cpd00276[e0]	GLUM_e0	0.33485	0.36887	5	1.5038	0.82717
cpd00064[c0]	Ornithine_c0	0.33027	0.3706	9	1.4484	0.73144
cpd02547[c0]	(R)-1-Aminopropan-2-yl phosphate_c0	0.31183	0.37758	2	1.6036	1.4315
cpd00102[c0]	Glyceraldehyde3_phosphate_c0	0.31005	0.37826	5	1.489	1.6897
cpd03607[c0]	4-(Phosphonooxy)-threonine_c0	0.30641	0.37964	1	1.7157	0
cpd04539[c0]	2-Amino-3-oxo-4-phosphonooxybutyrate_c0	0.30641	0.37964	1	1.7157	0
cpd00005[c0]	NADPH_c0	0.28634	0.38731	28	1.3763	1.3471
cpd00006[c0]	NADP_c0	0.28634	0.38731	28	1.3763	1.3471
cpd00080[c0]	Glycerol_3_phosphate_c0	0.28355	0.38838	6	1.4564	1.1483
cpd02147[c0]	4-Phosphoerythronate_c0	0.27912	0.39007	1	1.6794	0
cpd03606[c0]	2-Oxo-3-hydroxy-4-phosphobutanoate_c0	0.27912	0.39007	1	1.6794	0
cpd02843[c0]	D_erythro_imidazol_glycerol_phosphate_c0	0.27555	0.39145	1	1.6746	0
cpd02851[c0]	AICAR_c0	0.27555	0.39145	1	1.6746	0
cpd02991[c0]	phosphoribulosylformimino_AICAR_phosphate_c0	0.27555	0.39145	1	1.6746	0
cpd00116[c0]	Methanol_c0	0.26397	0.3959	2	1.5586	1.145
cpd02698[c0]	N_Succinyl_L_2_6_diaminopimelate_c0	0.26321	0.39619	2	1.5579	0.83714
cpd00118[c0]	Putrescine_c0	0.26314	0.39622	7	1.4372	1.1513
cpd00805[c0]	D-Tagatose 6-phosphate_c0	0.25676	0.39868	4	1.4764	0.29236
cpd00162[c0]	Ethanolamine_c0	0.25333	0.4	3	1.5019	0.41211
cpd00197[e0]	Protocatechuate_e0	0.24537	0.40309	4	1.4688	0.47693
cpd00263[c0]	Pyridoxol_c0	0.21906	0.4133	1	1.5994	0
cpd11476[c0]	hexadecanoyl_acp_c0	0.21637	0.41435	1	1.5958	0
cpd15268[c0]	Octadecanoyl-ACP_c0	0.21637	0.41435	1	1.5958	0
cpd00075[e0]	Nitrite_e0	0.21535	0.41475	7	1.4132	0.8108
cpd00209[e0]	Nitrate_e0	0.21535	0.41475	7	1.4132	0.8108
cpd01092[e0]	Allantoin_e0	0.21272	0.41577	1	1.591	0
cpd00205[c0]	K+_c0	0.20739	0.41785	2	1.5054	1.0905
cpd00205[e0]	K+_e0	0.20739	0.41785	2	1.5054	1.0905
cpd01715[c0]	3-dehydrocarnitine_c0	0.20736	0.41786	2	1.5053	0.26344
cpdBETCoA[c0]	Betainyl-CoA_c0	0.20736	0.41786	2	1.5053	0.26344
cpd00043[c0]	UDP-galactose_c0	0.19728	0.42181	2	1.4959	3.1819
cpd00083[c0]	GDP-mannose_c0	0.19728	0.42181	2	1.4959	3.1819
cpd00472[c0]	UDPgalacturonate_c0	0.19728	0.42181	2	1.4959	3.1819
cpdLipAco[c0]	lipid A_core oligosaccharide_c0	0.19728	0.42181	2	1.4959	3.1819
cpdLipidA[c0]	VLCFA_KDO2_lipid_A_c0	0.19728	0.42181	2	1.4959	3.1819
cpd00279[c0]	Acetoacetyl_CoA_c0	0.18774	0.42554	3	1.4516	0.82761
cpd00118[e0]	Putrescine_e0	0.18511	0.42657	6	1.4029	1.2573
cpd00027[e0]	D_Glucose_e0	0.18433	0.42688	3	1.449	1.0781
cpd00037[c0]	UDP-N-acetylglucosamine_c0	0.18077	0.42827	5	1.412	1.3557
cpd02060[c0]	(2E)-Dodecenoyl-CoA_c0	0.17939	0.42882	5	1.4112	1.2408
cpd03125[c0]	(2E)-Hexenoyl-CoA_c0	0.17939	0.42882	5	1.4112	1.2408
cpd03126[c0]	(2E)-Hexadecenoyl-CoA_c0	0.17939	0.42882	5	1.4112	1.2408
cpd03127[c0]	(2E)-Tetradecenoyl-CoA_c0	0.17939	0.42882	5	1.4112	1.2408
cpd03129[c0]	(2E)-Decenoyl-CoA_c0	0.17939	0.42882	5	1.4112	1.2408
cpd03130[c0]	(2E)-Octenoyl-CoA_c0	0.17939	0.42882	5	1.4112	1.2408
cpd00770[c0]	N-formyl-L-glutamate_c0	0.17207	0.43169	3	1.4396	1.1466
cpdERYI3[c0]	D-3-tetrulose-4-P_c0	0.16932	0.43277	2	1.4696	0.37142
cpd00357[c0]	TTP_c0	0.16706	0.43366	2	1.4674	1.0974
cpd00465[c0]	Ureidoglycolate_c0	0.15329	0.43908	1	1.5118	0
cpd00001[c0]	H2O_c0	0.14789	0.44121	252	1.3164	1.2977
cpd02611[c0]	N-Acetyl-D-glucosamine1-phosphate_c0	0.14605	0.44194	1	1.5022	0
cpd03671[c0]	D-Glucosamine1-phosphate_c0	0.14605	0.44194	1	1.5022	0
cpd00309[c0]	XAN_c0	0.14303	0.44313	7	1.3768	1.0758
cpd00842[c0]	(S)-3-Hydroxybutyryl-CoA_c0	0.12462	0.45041	5	1.3786	1.2026
cpd00793[c0]	Thiamine phosphate_c0	0.12289	0.4511	2	1.4259	2.1461
cpd00142[e0]	Acetoacetate_e0	0.11731	0.45331	3	1.3975	1.5228
cpd00797[e0]	R_3_Hydroxybutanoate_e0	0.11731	0.45331	3	1.3975	1.5228
cpd00367[c0]	Cytidine_c0	0.11309	0.45498	4	1.381	1.6478
cpd00308[e0]	Malonate_e0	0.11026	0.4561	1	1.4545	0
cpdPG19[c0]	1-cis-vaccenoyl-2-palmitic-sn-glycerol-3-phosphate_c0	0.084468	0.46634	1	1.4201	0
cpdSL22[c0]	1-cis-vaccenoyl-2-steric-sn-glycerol-3-phosphate_c0	0.084468	0.46634	1	1.4201	0
cpdNFIM11[c0]	Oxo_acyl_NodF_14_1_reduced_dehydrated_c0	0.077771	0.46901	1	1.4112	0
cpdNFIM14[c0]	Oxo_acyl_NodF_16_2_reduced_dehydrated_c0	0.077771	0.46901	1	1.4112	0
cpdUS4[c0]	(5Z)-dodec-5-enoyl-ACP_c0	0.077771	0.46901	1	1.4112	0
cpd00084[c0]	L_Cysteine_c0	0.076362	0.46957	4	1.3567	0.90007
cpd00056[c0]	TPP_c0	0.065411	0.47392	4	1.3494	1.8397
cpd00072[c0]	D_fructose_6_phosphate_c0	0.063095	0.47485	5	1.3419	0.8141
cpd00387[c0]	ADPglucose_c0	0.058008	0.47687	1	1.3849	0
cpd00020[c0]	Pyruvate_c0	0.057113	0.47723	18	1.3203	1.7199
cpd10515[c0]	Fe+2_c0	0.040463	0.48386	2	1.3483	1.5103
cpd00292[c0]	HMG-CoA_c0	0.019829	0.49209	1	1.334	0
cpd11493[c0]	ACP_c0	0.0056796	0.49773	7	1.3077	1.051
cpd00774[c0]	UroporphyrinogenIII_c0	-0.00016211	0.50006	2	1.3101	0.89374
cpd01620[c0]	Precorrin 2_c0	-0.00016211	0.50006	2	1.3101	0.89374
cpd00121[c0]	L-Inositol_c0	-0.012083	0.50482	3	1.2982	1.615
cpd00121[e0]	L-Inositol_e0	-0.012083	0.50482	3	1.2982	1.615
cpd10516[c0]	Fe+3_c0	-0.01711	0.50683	5	1.2941	1.8156
cpd10516[e0]	Fe+3_e0	-0.01711	0.50683	5	1.2941	1.8156
cpd00945[c0]	2-Dehydro-3-deoxy-D-galactonate 6-phosphate_c0	-0.021177	0.50845	2	1.2904	0.68315
cpd03884[c0]	D-Psicose_c0	-0.029725	0.51186	4	1.2862	1.4642
cpd00081[c0]	Sulfite_c0	-0.030683	0.51224	5	1.286	0.62592
cpd00082[c0]	D_Fructose_c0	-0.032919	0.51313	8	1.2885	1.2429
cpd00330[c0]	Dihydrofolate_c0	-0.043312	0.51727	1	1.25	0
cpd00393[c0]	Folate_c0	-0.043312	0.51727	1	1.25	0
cpd03113[c0]	(S)-3-Hydroxyhexadecanoyl-CoA_c0	-0.053009	0.52114	4	1.2708	1.3605
cpd03115[c0]	(S)-3-Hydroxytetradecanoyl-CoA_c0	-0.053009	0.52114	4	1.2708	1.3605
cpd03116[c0]	(S)-3-Hydroxydodecanoyl-CoA_c0	-0.053009	0.52114	4	1.2708	1.3605
cpd03118[c0]	(S)-Hydroxydecanoyl-CoA_c0	-0.053009	0.52114	4	1.2708	1.3605
cpd03120[c0]	(S)-Hydroxyoctanoyl-CoA_c0	-0.053009	0.52114	4	1.2708	1.3605
cpd03122[c0]	(S)-Hydroxyhexanoyl-CoA_c0	-0.053009	0.52114	4	1.2708	1.3605
cpd00722[c0]	O_Acetyl_L_serine_c0	-0.056235	0.52242	1	1.2327	0
cpd00027[c0]	D_Glucose_c0	-0.059565	0.52375	7	1.2749	1.0888
cpd00158[c0]	CELB_c0	-0.062013	0.52472	1	1.225	0
cpd00158[e0]	CELB_e0	-0.062013	0.52472	1	1.225	0
cpd01030[c0]	Salicin_c0	-0.062013	0.52472	1	1.225	0
cpd01030[e0]	Salicin_e0	-0.062013	0.52472	1	1.225	0
cpd01192[e0]	Mannobiose_e0	-0.062013	0.52472	1	1.225	0
cpd03696[c0]	Ursin_c0	-0.062013	0.52472	1	1.225	0
cpd03696[e0]	Ursin_e0	-0.062013	0.52472	1	1.225	0
cpd05158[c0]	Gentiobiose_c0	-0.062013	0.52472	1	1.225	0
cpd05158[e0]	Gentiobiose_e0	-0.062013	0.52472	1	1.225	0
cpd11603[c0]	beta-methylglucoside_c0	-0.062013	0.52472	1	1.225	0
cpd11603[e0]	beta-methylglucoside_e0	-0.062013	0.52472	1	1.225	0
cpd00653[c0]	D-Galactonate_c0	-0.067914	0.52707	1	1.2172	0
cpd00128[c0]	Adenine_c0	-0.070782	0.52821	4	1.259	1.4899
cpd00771[c0]	N-Methyl-L-glutamate_c0	-0.072259	0.5288	4	1.258	1.6903
cpdERYI4[c0]	D-erythrulose-4-P_c0	-0.075617	0.53014	1	1.2069	0
cpd00308[c0]	Malonate_c0	-0.076965	0.53067	2	1.2379	0.30632
cpd01192[c0]	Mannobiose_c0	-0.097065	0.53866	2	1.219	0.0085745
cpdNF[c0]	Nod factor_c0	-0.10785	0.54294	3	1.2247	1.4856
cpd00108[c0]	Galactose_c0	-0.10858	0.54323	9	1.2529	1.5888
cpd00378[c0]	Formamide_c0	-0.11979	0.54767	2	1.1976	0.52481
cpd00196[c0]	Acetylphosphate_c0	-0.13204	0.55252	3	1.2061	0.55287
cpd00443[c0]	ABEE_c0	-0.15886	0.56311	1	1.0961	0
cpd08210[c0]	ADC_c0	-0.15886	0.56311	1	1.0961	0
cpd03846a[c0]	octanoate_proteinbound_c0	-0.16868	0.56698	1	1.083	0
cpd11470[c0]	Octanoyl-ACP_c0	-0.16868	0.56698	1	1.083	0
cpd00109[c0]	Cytochrome_c3_c0	-0.17886	0.57098	10	1.2284	1.4418
cpd00110[c0]	Cytochrome_c2_c0	-0.17886	0.57098	10	1.2284	1.4418
cpd00891[c0]	L-methylmalonyl-CoA_c0	-0.17958	0.57126	1	1.0685	0
cpd00063[c0]	Ca2+_c0	-0.2034	0.58059	2	1.119	2.1482
cpd00063[e0]	Ca2+_e0	-0.2034	0.58059	2	1.119	2.1482
cpd00344[c0]	N-Formimino-L-glutamate_c0	-0.20626	0.5817	2	1.1163	1.4104
cpd00152[c0]	Agmatine_c0	-0.20698	0.58199	5	1.181	1.1817
cpd11420[c0]	trdox_c0	-0.21282	0.58426	1	1.0242	0
cpd11421[c0]	trdrd_c0	-0.21282	0.58426	1	1.0242	0
cpd00062[c0]	UTP_c0	-0.22694	0.58976	2	1.0968	0.57324
cpd00254[c0]	Mg_c0	-0.24864	0.59818	3	1.1166	1.3634
cpd00254[e0]	Mg_e0	-0.24864	0.59818	3	1.1166	1.3634
cpd00408[c0]	Pantoate_c0	-0.25595	0.60101	2	1.0695	2.1485
cpd02724[c0]	N_Succinyl_L_2_amino_6_oxopimelate_c0	-0.25656	0.60124	1	0.96593	0
cpd00013[c0]	NH4_c0	-0.27871	0.60977	35	1.2406	1.1593
cpd00070[c0]	Malonyl_CoA_c0	-0.28662	0.6128	3	1.0875	0.85705
cpd25518[c0]	Succanimate_c0	-0.2869	0.6129	1	0.92553	0
cpd00179[c0]	Maltose_c0	-0.31657	0.62422	3	1.0645	0.88386
cpd00851[c0]	trans-4-Hydroxy-L-proline_c0	-0.33715	0.632	7	1.1353	1.1411
cpd00851[e0]	trans-4-Hydroxy-L-proline_e0	-0.33715	0.632	7	1.1353	1.1411
cpd02175[c0]	cis-4-Hydroxy-D-proline_c0	-0.33715	0.632	7	1.1353	1.1411
cpd02175[e0]	cis-4-Hydroxy-D-proline_e0	-0.33715	0.632	7	1.1353	1.1411
cpd00095[c0]	Glycerone_phosphate_c0	-0.34207	0.63385	9	1.1489	1.804
cpd00054[c0]	L_Serine_c0	-0.34627	0.63543	1	0.84644	0
cpd00152[e0]	Agmatine_e0	-0.36259	0.64154	4	1.0653	1.3314
cpd16540[c0]	5-Deoxy glucuronic acid_c0	-0.36408	0.6421	1	0.82272	0
cpd00046[c0]	CMP_c0	-0.3944	0.65336	7	1.1065	1.7726
cpd00187[c0]	Methanamine_c0	-0.39998	0.65541	4	1.0405	1.2015
cpd00176[c0]	2-keto-3-deoxygluconate_c0	-0.40748	0.65817	2	0.92699	1.4589
cpd00154[c0]	Xylose_c0	-0.41949	0.66257	1	0.74893	0
cpd24425[c0]	methyl beta-D-xylopyranoside_c0	-0.41949	0.66257	1	0.74893	0
cpd00100[c0]	Glycerol_c0	-0.42792	0.66565	1	0.7377	0
cpdCL4[c0]	Cardiolipin-1_2-(1-cis-vaccenoyl-2-palmitic)_c0	-0.42792	0.66565	1	0.7377	0
cpdPG22[c0]	Phosphatidylglycerol-1-cis-vaccenoyl-2-palmitic_c0	-0.42792	0.66565	1	0.7377	0
cpd00438[c0]	Deoxyadenosine_c0	-0.42821	0.66575	1	0.73732	0
cpd03279[c0]	Deoxyinosine_c0	-0.42821	0.66575	1	0.73732	0
cpd00425[c0]	(CH3)2NH_c0	-0.42832	0.66579	5	1.0491	1.0407
cpd03884[e0]	D-Psicose_e0	-0.43609	0.66861	3	0.97274	1.6206
cpd00013[e0]	NH4_e0	-0.44902	0.67329	1	0.70959	0
cpd00115[c0]	dATP_c0	-0.46262	0.67818	1	0.69148	0
cpd00126[c0]	GMP_c0	-0.46262	0.67818	1	0.69148	0
cpd00294[c0]	dAMP_c0	-0.46262	0.67818	1	0.69148	0
cpd00296[c0]	dGMP_c0	-0.46262	0.67818	1	0.69148	0
cpd00356[c0]	dCTP_c0	-0.46262	0.67818	1	0.69148	0
cpd00136[c0]	4-Hydroxybenzoate_c0	-0.47306	0.68192	5	1.0224	1.6264
cpd00022[c0]	Acetyl_CoA_c0	-0.47696	0.6833	14	1.1336	1.1934
cpd00239[c0]	H2S_c0	-0.48036	0.68451	2	0.85844	0.52934
cpd03761[c0]	Precorrin 6A_c0	-0.48715	0.68692	2	0.85205	0.94245
cpd00023[e0]	L-Glutamate_e0	-0.4907	0.68818	1	0.65409	0
cpd00033[e0]	Glycine_e0	-0.4907	0.68818	1	0.65409	0
cpd00035[e0]	L-Alanine_e0	-0.4907	0.68818	1	0.65409	0
cpd00039[c0]	L_Lysine_c0	-0.4907	0.68818	1	0.65409	0
cpd00039[e0]	L-Lysine_e0	-0.4907	0.68818	1	0.65409	0
cpd00051[e0]	L-Arginine_e0	-0.4907	0.68818	1	0.65409	0
cpd00053[e0]	L_Glutamine_c0	-0.4907	0.68818	1	0.65409	0
cpd00060[c0]	L_Methionine_c0	-0.4907	0.68818	1	0.65409	0
cpd00060[e0]	L-Methionine_e0	-0.4907	0.68818	1	0.65409	0
cpd00064[e0]	Ornithine_e0	-0.4907	0.68818	1	0.65409	0
cpd00065[c0]	L_Tryptophan_c0	-0.4907	0.68818	1	0.65409	0
cpd00065[e0]	L_Tryptophan_e0	-0.4907	0.68818	1	0.65409	0
cpd00066[e0]	L-Phenylalanine_e0	-0.4907	0.68818	1	0.65409	0
cpd00069[e0]	L-Tyrosine_e0	-0.4907	0.68818	1	0.65409	0
cpd00084[e0]	L-Cysteine_e0	-0.4907	0.68818	1	0.65409	0
cpd00107[c0]	L_Leucine_c0	-0.4907	0.68818	1	0.65409	0
cpd00107[e0]	L-Leucine_e0	-0.4907	0.68818	1	0.65409	0
cpd00117[e0]	D-Alanine_e0	-0.4907	0.68818	1	0.65409	0
cpd00119[e0]	L-Histidine_e0	-0.4907	0.68818	1	0.65409	0
cpd00129[e0]	L-Proline_e0	-0.4907	0.68818	1	0.65409	0
cpd00132[c0]	L-Asparagine_e0	-0.4907	0.68818	1	0.65409	0
cpd00132[e0]	L-Asparagine_e0	-0.4907	0.68818	1	0.65409	0
cpd00156[c0]	L_Valine_c0	-0.4907	0.68818	1	0.65409	0
cpd00156[e0]	L-Valine_e0	-0.4907	0.68818	1	0.65409	0
cpd00161[e0]	L-Threonine_e0	-0.4907	0.68818	1	0.65409	0
cpd00322[c0]	L_Isoleucine_c0	-0.4907	0.68818	1	0.65409	0
cpd00322[e0]	L-Isoleucine_e0	-0.4907	0.68818	1	0.65409	0
cpd01293[e0]	5-Oxoproline_e0	-0.4907	0.68818	1	0.65409	0
cpd00009[e0]	Phosphate_e0	-0.50365	0.69275	2	0.83653	0.206
cpd00157[c0]	Glycerone_c0	-0.50386	0.69282	5	1.004	1.6397
cpdNFIM18[c0]	Acylated_deacetylated tetra-GlcNac_c0	-0.50429	0.69297	2	0.83593	1.8147
cpd00008[c0]	ADP_c0	-0.51256	0.69587	171	1.2522	1.3771
cpd00274[c0]	Citrulline_c0	-0.52161	0.69903	1	0.61291	0
cpd02152[c0]	L_Argininosuccinate_c0	-0.52161	0.69903	1	0.61291	0
cpd00079[c0]	D_glucose_6_phosphate_c0	-0.53565	0.7039	1	0.59421	0
cpd02904[c0]	alpha-Ribazole 5'-phosphate_c0	-0.53777	0.70463	1	0.59139	0
cpd03423[c0]	alpha-Ribazole_c0	-0.53777	0.70463	1	0.59139	0
cpd08928[c0]	L-Threonine phosphate_c0	-0.53777	0.70463	1	0.59139	0
cpd00421[c0]	Triphosphate_c0	-0.55085	0.70913	1	0.57396	0
cpd00014[c0]	UDP_c0	-0.55638	0.71103	7	1.025	1.6962
cpd26505[c0]	Lactitol_c0	-0.5605	0.71243	1	0.56112	0
cpdLACT1[c0]	3-ketolactitol_c0	-0.5605	0.71243	1	0.56112	0
cpdPAL1[c0]	3_ketopalatinose_c0	-0.5605	0.71243	1	0.56112	0
cpdTRE1[c0]	3_ketotrehalose_c0	-0.5605	0.71243	1	0.56112	0
cpd00113[c0]	Isopentenyldiphosphate_c0	-0.57874	0.71862	1	0.53682	0
cpd00289[c0]	Geranylgeranyl diphosphate_c0	-0.57874	0.71862	1	0.53682	0
cpd00350[c0]	Farnesyldiphosphate_c0	-0.57874	0.71862	1	0.53682	0
cpd02168[c0]	Prephytoene diphosphate_c0	-0.57874	0.71862	1	0.53682	0
cpd03205[c0]	Phytoene_c0	-0.57874	0.71862	1	0.53682	0
cpd00051[c0]	L_Arginine_c0	-0.59061	0.72261	2	0.75473	0.14233
cpd00009[c0]	Phosphate_c0	-0.60098	0.72607	164	1.2419	1.4028
cpd00876[c0]	3-Hydroxyisobutyrate_c0	-0.60468	0.7273	2	0.7415	1.7893
cpd00119[c0]	L_Histidine_c0	-0.61183	0.72968	3	0.83784	1.208
cpd00125[c0]	5_10_Methylenetetrahydrofolate_c0	-0.61813	0.73175	1	0.48437	0
cpd11830[c0]	S-Aminomethyldihydrolipoylprotein_c0	-0.61813	0.73175	1	0.48437	0
cpd01185[c0]	L-Fuconate_c0	-0.61924	0.73212	1	0.48288	0
cpd18011[c0]	L-Fucono-1_5-lactone_c0	-0.61924	0.73212	1	0.48288	0
cpd00123[c0]	3_Methyl_2_oxobutanoate_c0	-0.62094	0.73268	2	0.7262	0.27918
cpd00200[c0]	4MOP_c0	-0.62094	0.73268	2	0.7262	0.27918
cpd00508[c0]	3MOP_c0	-0.62094	0.73268	2	0.7262	0.27918
cpd02700[c0]	S-(2-Methylpropionyl)-dihydrolipoamide_c0	-0.62094	0.73268	2	0.7262	0.27918
cpd14698[c0]	3-Methyl-1-hydroxybutyl-TPP_c0	-0.62094	0.73268	2	0.7262	0.27918
cpd14699[c0]	S-(3-Methylbutanoyl)-dihydrolipoamide-E_c0	-0.62094	0.73268	2	0.7262	0.27918
cpd14700[c0]	2-Methyl-1-hydroxypropyl-TPP_c0	-0.62094	0.73268	2	0.7262	0.27918
cpd14702[c0]	2-Methyl-1-hydroxybutyl-TPP_c0	-0.62094	0.73268	2	0.7262	0.27918
cpd14703[c0]	S-(2-Methylbutanoyl)-dihydrolipoamide-E_c0	-0.62094	0.73268	2	0.7262	0.27918
cpd07061[c0]	Stachydrine_c0	-0.63509	0.73731	4	0.88448	1.6317
cpd20885[c0]	Turanose_c0	-0.63714	0.73798	2	0.71096	0.90142
cpd02140[c0]	AIR_c0	-0.65131	0.74258	1	0.44017	0
cpd02826[c0]	5'-Phosphoribosylformylglycinamidine_c0	-0.65131	0.74258	1	0.44017	0
cpd00509[c0]	deoxyribose-1-phosphate_c0	-0.6548	0.7437	3	0.80485	1.7535
cpd00182[c0]	Adenosine_c0	-0.67747	0.75095	3	0.78745	1.4126
cpd00207[c0]	Guanine_c0	-0.67747	0.75095	3	0.78745	1.4126
cpd00246[c0]	Inosine_c0	-0.67747	0.75095	3	0.78745	1.4126
cpd00311[c0]	Guanosine_c0	-0.67747	0.75095	3	0.78745	1.4126
cpd01217[c0]	Xanthosine_c0	-0.67747	0.75095	3	0.78745	1.4126
cpd00441[c0]	(CH3)3N_c0	-0.68682	0.7539	1	0.39287	0
cpd12005[c0]	Lipoylprotein_c0	-0.69348	0.756	2	0.65797	2.0693
cpd00277[c0]	Deoxyguanosine_c0	-0.69595	0.75677	2	0.65564	0.11551
cpd00504[c0]	LL_2_6_Diaminopimelate_c0	-0.69803	0.75742	2	0.65369	2.1158
cpd00811[c0]	(CH3)3NO_c0	-0.70038	0.75816	3	0.76987	0.34954
cpd00201[c0]	10-Formyltetrahydrofolate_c0	-0.70892	0.76081	4	0.83548	1.3148
cpd00117[c0]	D-Alanine_c0	-0.71372	0.7623	2	0.63893	0.021447
cpd00241[c0]	dGTP_c0	-0.72032	0.76434	2	0.63272	0.083094
cpd00314[c0]	D-Mannitol_c0	-0.74568	0.77207	5	0.85994	0.68391
cpd02835[c0]	UDP-2_3-bis(3-hydroxytetradecanoyl)glucosamine_c0	-0.75057	0.77354	1	0.30797	0
cpd02930[c0]	Lipid X_c0	-0.75057	0.77354	1	0.30797	0
cpdFe4S4[c0]	iron-sulfur-cluster_c0	-0.77129	0.77973	1	0.28037	0
cpd00306[c0]	Xylitol_c0	-0.77522	0.78089	5	0.84234	2.4741
cpd00074[c0]	S_c0	-0.77559	0.781	2	0.58073	0.42477
cpd00236[c0]	D_Erythrose4_phosphate_c0	-0.77789	0.78168	1	0.27158	0
cpd00238[c0]	Sedoheptulose7_phosphate_c0	-0.77789	0.78168	1	0.27158	0
cpd00044[c0]	3_phosphoadenylylsulfate_c0	-0.7787	0.78192	3	0.70975	2.1321
cpd00193[c0]	APS_c0	-0.7787	0.78192	3	0.70975	2.1321
cpd02605[c0]	2_isopropyl_3_oxosuccinate_c0	-0.78416	0.78353	1	0.26323	0
cpd02693[c0]	3_Isopropylmalate_c0	-0.78416	0.78353	1	0.26323	0
cpd02125[c0]	Tiglyl-CoA_c0	-0.80234	0.78882	5	0.82618	1.3443
cpd02187[c0]	Methacrylyl-CoA_c0	-0.80234	0.78882	5	0.82618	1.3443
